gene,k,pooled_g,se,z,P.Value,tau2,Q,I2,mean_logFC,n_up,n_down,dir_consistent,studies,adj.P.Val,g_GSE30528,logFC_GSE30528,g_GSE96804,logFC_GSE96804,g_GSE104948,logFC_GSE104948,stouffer_z,stouffer_p,neglog10fdr
DENND1B,3,-0.8779423844226479,0.3023041826946051,-2.904168829544665,0.0036822953565464,0.124354436570102,3.615647751738321,44.68487703099823,-0.2748674196779188,0,3,True,"GSE30528,GSE96804,GSE104948",0.0298314896776075,-0.6730796676267183,-0.2832892252991453,-0.5919098662428889,-0.1131728658536594,-1.6504640075545465,-0.4281401678809517,-3.99034228536537,6.597800992383374e-05,1.5253250589875489
EMG1,3,1.2218283804095842,0.4208072753624765,2.903534353956027,0.0036897648751387,0.3562449084210109,6.217100267740909,67.83066198276492,0.3024513868738192,3,0,True,"GSE30528,GSE96804,GSE104948",0.0298730837232754,0.9337381418691426,0.274486077025641,0.7524727804664443,0.1655804390243869,2.270981436382252,0.4672876445714298,5.052563764128619,4.359187560070001e-07,1.52471994395508
SPHK1,3,1.4314990928459104,0.4931013639729455,2.9030523892942446,0.0036954481254897,0.5380311609773295,7.9034228240203905,74.6945083853856,0.3707981644287252,3,0,True,"GSE30528,GSE96804,GSE104948",0.0298812720741246,1.530915622884934,0.3727710745213675,0.6955345619644423,0.0456096951219513,2.330740751767848,0.6940137236428567,5.217217249598237,1.816311824953473e-07,1.5246009181346356
NUCKS1,3,-1.260382348003101,0.4342151581967859,-2.9026677770468265,0.0036999891199814,0.4029429062441886,7.016409988778232,71.49539432275593,-0.3086111975101113,0,3,True,"GSE30528,GSE96804,GSE104948",0.029899090854582,-0.8300261709336267,-0.4204670692051283,-2.0154977072252533,-0.2821208536585384,-0.8044170131415204,-0.2232456696666673,-6.430015265803849,1.275911306598547e-10,1.5243420171217628
CD5L,3,0.595880360096698,0.2053276575019494,2.902094960543932,0.0037067615866274,0.0,1.0288968750862806,0.0,0.2216247458740629,3,0,True,"GSE30528,GSE96804,GSE104948",0.0299349079647335,0.8619269870197096,0.2890387978461538,0.4156625183360438,0.1013041829268295,0.8065703367747791,0.2745312568492055,2.942045205842392,0.0032605232586375,1.523822072760315
ZNF91,3,-1.4698234289669172,0.506694013619342,-2.900810724934149,0.0037219862061344,0.5729381657368967,8.117262210013525,75.36115073955868,-1.0040008224027392,0,3,True,"GSE30528,GSE96804,GSE104948",0.0300388943526006,-2.359002728725865,-2.169249427316239,-0.7057032102072577,-0.2641888414634081,-1.6105432456062898,-0.5785641984285705,-5.671949199475617,1.4118184666426442e-08,1.5223160565347587
FAM216A,3,1.3122888688777317,0.4524427895494828,2.900452607907478,0.0037262418091785,0.4449150321321807,7.398124842162378,72.96612259633855,0.2577682860167318,3,0,True,"GSE30528,GSE96804,GSE104948",0.0300542781986205,0.4170460605469728,0.0862802267948718,1.8109402859881163,0.3473410243902437,1.672956550356509,0.3396836068650799,6.405352531862723,1.5002232896885462e-10,1.5220936978441055
DUSP7,3,-0.680688197737052,0.2347233554366785,-2.899959386106687,0.0037321101402763,0.0301260429851259,2.408492018272573,16.960488769464686,-0.4381668438235994,0,3,True,"GSE30528,GSE96804,GSE104948",0.0300826420380689,-1.2457901036960244,-1.1046832256752137,-0.6318180075433747,-0.1323324634146336,-0.2753821410670395,-0.0774848423809508,-3.325676742206123,0.0008820415896384,1.5216840240589173
LY86,3,1.4443436837002128,0.4981317366181921,2.8995215071134344,0.0037373270435266,0.5519229266201088,8.023314319995915,75.07264553981705,0.8857480182514176,3,0,True,"GSE30528,GSE96804,GSE104948",0.0301057226327412,1.586802801504677,1.221618088025641,0.6916774299008472,0.4971188292682944,2.3126044055259767,0.9385071374603172,5.649185852882087,1.6120949385793566e-08,1.5213509438879778
TJAP1,3,0.5942499892175347,0.2050302590076979,2.898352624113026,0.0037512856306728,0.0,0.4968122283002,0.0,0.1345667259207548,3,0,True,"GSE30528,GSE96804,GSE104948",0.0301991477580663,0.8442956778341189,0.2214758124358974,0.4835766589301841,0.0527647317073176,0.6296811373396811,0.1294596336190494,2.7990625901732487,0.0051251201956076,1.5200053129763456
TUSC3,3,-0.5929806501981241,0.2046363163589196,-2.897729302154131,0.003758748584031,0.0,0.1020479187306972,0.0,-0.2715505118775479,0,3,True,"GSE30528,GSE96804,GSE104948",0.03023136604612,-0.611580024012361,-0.4711949615128205,-0.6339019514063758,-0.2139025853658545,-0.4710457761061488,-0.1295539887539689,-2.9523480938522644,0.0031536719617707,1.519542228181496
TMEM257,3,-0.5945410188024342,0.205196231154552,-2.8974266021222923,0.0037623776380099,0.0,1.6370983379960902,0.0,-0.2431159480372908,0,3,True,"GSE30528,GSE96804,GSE104948",0.03023136604612,-0.1743121653877177,-0.0308580564957265,-0.648491487030814,-0.3535693048780484,-0.9417257350144902,-0.3449204827380976,-2.9985627302132305,0.00271256308722,1.519542228181496
EPHB1,3,1.2135647292466163,0.4188709568035688,2.897228154721938,0.003764758540873,0.3519112005308973,6.137283645656421,67.41229319887353,0.2275930583275557,3,0,True,"GSE30528,GSE96804,GSE104948",0.0302315073790635,1.3386265387149638,0.3755217159145299,0.599433378261178,0.0682625121951234,1.9707636379506883,0.2389949468730137,4.571303423942354,4.846998484369681e-06,1.5195401978407599
MYRF,3,0.5961771055529346,0.2058139400422674,2.8966799111396404,0.0037713432955976,0.0,1.974915729513806,0.0,0.2171433988693432,3,0,True,"GSE30528,GSE96804,GSE104948",0.0302653848414589,0.883266183586915,0.3546011168376068,0.3495777225060987,0.1052069390243897,0.9823540924966432,0.1916221407460332,2.9300766701279075,0.003388783800128,1.519053799416739
USP13,3,-0.8423739830797061,0.2910252337209143,-2.8945049620251178,0.0037975690749318,0.1052355103136736,3.3577004976365075,40.43542592891164,-0.3833618561883079,0,3,True,"GSE30528,GSE96804,GSE104948",0.0304376589013333,-1.5295375806023028,-0.7697283209658119,-0.514009330805318,-0.1473844268292703,-0.7785196153605455,-0.2329728207698416,-3.788365814475272,0.0001516414581887,1.5165887541791276
DNAJB9,3,-0.9713497804935864,0.3356603909522584,-2.8938468960781942,0.0038055367024812,0.1879894497841214,4.50578743862099,55.61264202440703,-0.3103374013439452,0,3,True,"GSE30528,GSE96804,GSE104948",0.0304747879020056,-0.764906173448167,-0.3213347863589744,-1.5034770088212248,-0.4708861829268294,-0.4591049363042345,-0.1387912347460318,-5.132782737959878,2.8548939383526704e-07,1.5160593082956062
ERP44,3,-0.8421615086656928,0.2910475336356477,-2.8935531531422134,0.0038090981382703,0.1056351056929303,3.373668235062139,40.71734798299862,-0.2313383073787703,0,3,True,"GSE30528,GSE96804,GSE104948",0.0304747879020056,-1.559389652793577,-0.4544845868974358,-0.7339694989065281,-0.1812465853658587,-0.3959978429177453,-0.0582837498730164,-3.871950387018895,0.0001079679319809,1.5160593082956062
CAMKMT,3,0.5936856483879719,0.2051767676754602,2.8935325140078145,0.0038093484877507,0.0,0.9262645107602688,0.0,0.1411799917180726,3,0,True,"GSE30528,GSE96804,GSE104948",0.0304747879020056,0.779900988114123,0.1877388163162393,0.4232395999787627,0.0766975121951221,0.8595245026279348,0.1591036466428566,2.8375106904463507,0.0045466824191807,1.5160593082956062
RHOB,3,-0.9920193800889548,0.3429000707807281,-2.893027632891083,0.0038154772751919,0.2010549895351049,4.657849000121391,57.06172527387906,-0.3443880422716326,0,3,True,"GSE30528,GSE96804,GSE104948",0.0304856872606218,-0.3150181832216898,-0.1526325385982906,-1.4269201097980388,-0.5511087560975607,-1.1151293966419376,-0.3294228321190466,-5.194014713461621,2.0580686481251818e-07,1.5159040099210082
P2RX5,3,0.9272116571501902,0.3205964173154963,2.8921460349250525,0.0038262005406335,0.1551750673832891,4.000210667105364,50.00263320013488,0.5032737256960698,3,0,True,"GSE30528,GSE96804,GSE104948",0.0305522829686541,0.5645154338645832,0.5352002826495726,0.7035271694934117,0.0613206097560974,1.7597873692710844,0.9133002846825392,4.186576623398208,2.831933595342542e-05,1.5149563322743063
USP2,3,-1.2830671131593567,0.4439029914055714,-2.8904223174902737,0.0038472460246592,0.4145060224030241,6.918036138950875,71.09006140139503,-0.6824935715236157,0,3,True,"GSE30528,GSE96804,GSE104948",0.0307011672785038,-0.5067416553393576,-0.1960035473333333,-1.2018771131641803,-1.1667675609756092,-2.338018719158533,-0.6847096062619045,-5.877297365315919,4.170187035317126e-09,1.5128451120480324
REG1B,3,0.6794759454497271,0.2352393304186661,2.8884453302958857,0.0038715132157859,0.0306130229296666,2.410213950020679,17.019814776906408,0.2291664314308244,3,0,True,"GSE30528,GSE96804,GSE104948",0.0308755592620532,1.2212395059832406,0.2946232993846154,0.4067906624730203,0.1518213414634135,0.7640504174479948,0.2410546534444444,3.1517905832800754,0.0016227260937981,1.5103851671015445
WNT5A,3,-0.5936923552673989,0.2055804013697303,-2.8878840167242426,0.0038784285469432,0.0,1.4170145610505058,0.0,-0.3304989502034354,0,3,True,"GSE30528,GSE96804,GSE104948",0.0309114379890955,-0.9629308309755082,-0.5286342947692306,-0.3893425715763984,-0.1117953536585361,-0.7717560042299482,-0.3510672021825396,-2.975011956747096,0.0029297712809631,1.5098807912420014
PHACTR1,3,0.8027447236246656,0.2780146590528277,2.8874186935305803,0.003884169789978,0.0904688549140489,3.24961035399542,38.45415966437375,0.1775727584831788,3,0,True,"GSE30528,GSE96804,GSE104948",0.0309379202698626,0.6247519951093796,0.3091254153504273,1.213065706428501,0.1409889268292685,0.3322884656475215,0.0826039332698407,4.087536215427619,4.359786339091714e-05,1.5095088840975472
CASC1,3,-0.5900127782678465,0.2045486338073928,-2.8844620826136365,0.003920829718248,0.0,0.2513817343032187,0.0,-0.1766784623896184,0,3,True,"GSE30528,GSE96804,GSE104948",0.0312104877136461,-0.4117202164462603,-0.1648128912393162,-0.6646007955584956,-0.2331907317073174,-0.5942479827082952,-0.1320317642222219,-2.9262744401996006,0.0034304816750231,1.5056994447377336
ASPA,3,-1.085076830516975,0.3763155831211799,-2.8834225293496867,0.0039337939441528,0.2687071617257147,5.478336264009924,63.49256592482186,-0.8294126100513024,0,3,True,"GSE30528,GSE96804,GSE104948",0.0312928297714482,-0.3709873034877005,-0.4022337043931623,-1.5902139570063771,-1.280502121951221,-1.185694480767322,-0.805502003809524,-5.714470385678332,1.100462102833566e-08,1.5045551623713225
GCM1,3,-0.5900057455511948,0.2046328501288377,-2.8832406193811235,0.0039360665339477,0.0,0.3327902108167836,0.0,-0.1565152878730261,0,3,True,"GSE30528,GSE96804,GSE104948",0.0312928297714482,-0.496831444334195,-0.2692875403418803,-0.695374574318321,-0.1229135609756109,-0.4273099508770698,-0.0773447623015872,-2.880627995671289,0.0039688376754828,1.5045551623713225
ALDOB,3,-1.0592544278166054,0.3675658475008727,-2.8818086201931217,0.0039539980880598,0.2462692733463987,5.137368470898473,61.06956292254776,-1.2352938849768416,0,3,True,"GSE30528,GSE96804,GSE104948",0.0314147714304013,-0.3141885148766438,-0.5558084490598292,-1.2005874671718624,-1.9809702439024424,-1.7219688824708432,-1.1691029619682531,-5.28734804464494,1.2410237674488133e-07,1.5028660958040525
TNFRSF12A,3,1.334202842095905,0.4630352274833643,2.881428372841976,0.0039587720095221,0.4590889074539654,7.279702750659505,72.52635075218133,0.993155203720239,3,0,True,"GSE30528,GSE96804,GSE104948",0.0314147714304013,0.8572257858012584,0.4636895930683761,0.8937914003927716,0.8962028048780546,2.553198479646017,1.6195732132142862,5.6875028020912834,1.289104886478696e-08,1.5028660958040525
ZAP70,3,1.9884215446184708,0.6901955902450396,2.8809537075027136,0.0039647386725702,1.1805752640716265,12.82878948319734,84.41006454568824,0.405522097241167,3,0,True,"GSE30528,GSE96804,GSE104948",0.0314426144448346,1.7042602400910274,0.5659321359230769,0.9942307743866924,0.1495231219512192,3.618036857279553,0.5011110338492051,6.855241729732218,7.119203262138758e-12,1.5024813496632317
ST3GAL4,3,-0.6057753742925945,0.2103197288466977,-2.880259391805059,0.0039734811053394,0.0046773272030564,2.064300123970793,3.114863155029426,-0.1868179878297999,0,3,True,"GSE30528,GSE96804,GSE104948",0.0314924227382295,-0.5114437849245129,-0.0938186032905982,-0.4349661304000541,-0.0876592926829271,-1.198692742372378,-0.3789760675158744,-2.9647102797575537,0.0030296810701585,1.5017939274431475
LFNG,3,1.609847168231218,0.5590210583410525,2.8797612258267886,0.0039797645123095,0.7307503588143844,9.844358459376672,79.68379546261832,0.2467842485764063,3,0,True,"GSE30528,GSE96804,GSE104948",0.031522692038058,0.7341871469138125,0.1907592891196581,1.301911545835423,0.1332503292682925,3.1081048297205824,0.4163431273412685,6.347326822698012,2.1908838032610783e-10,1.5013767008477719
HMGXB4,3,-0.5916427214099953,0.2054763466397738,-2.8793714268592687,0.0039846873676599,0.0,1.185507670204633,0.0,-0.2154598345457118,0,3,True,"GSE30528,GSE96804,GSE104948",0.0315421539647936,-1.0021053249462104,-0.3840696159145299,-0.4333146462701825,-0.0959577926829258,-0.6062671207917637,-0.1663520950396799,-2.90714154664147,0.0036474810986402,1.5011086526975737
ABCA7,3,1.2535617609838865,0.4354323480044196,2.878889836111034,0.0039907771162872,0.3910465284933818,6.559193955476847,69.50844854450409,0.2767330038563291,3,0,True,"GSE30528,GSE96804,GSE104948",0.0315633396906886,1.1791377133788077,0.2967450805213675,0.6639989509685731,0.0519300000000004,2.198132544829845,0.4815239310476196,4.81040855804677,1.5062209991536072e-06,1.500817050693881
EHBP1,3,-1.158993694016253,0.4026003632207054,-2.8787696184488856,0.0039922985943976,0.3172708968589826,5.872167600841925,65.9410266199955,-0.3210659865471836,0,3,True,"GSE30528,GSE96804,GSE104948",0.0315633396906886,-0.5382824650518773,-0.3390732144017094,-0.987331610625356,-0.2105548170731754,-2.174140853793218,-0.413569928166666,-5.202406988747584,1.967238223104477e-07,1.500817050693881
SBNO1,3,0.708007388544506,0.2460282545823966,2.8777482884893173,0.0040052458339213,0.046046941532608,2.64734275213163,24.452547808945106,0.121629805644803,3,0,True,"GSE30528,GSE96804,GSE104948",0.0316461425000139,0.2149430474000097,0.0408889737863248,1.0285121027988566,0.2058519512195111,0.6395428983689146,0.1181484919285731,3.599503075541504,0.0003188258626426,1.4996792206563696
AKAP10,3,0.6591442949289535,0.2290714674529876,2.877461354126217,0.004008890108794,0.0237843326353669,2.323627395502914,13.927680321262084,0.1138023452364325,3,0,True,"GSE30528,GSE96804,GSE104948",0.0316553841183293,1.2225899340547333,0.203431275068376,0.6007748086731559,0.0972200365853659,0.2775824681462077,0.0407557240555558,2.980166411147107,0.0028809183081374,1.4995524122180535
FAM110B,3,1.4885124447221632,0.5176292364331043,2.875634411570821,0.0040321642962444,0.606484313440433,8.454155898028601,76.34299598773221,0.5651194435466667,3,0,True,"GSE30528,GSE96804,GSE104948",0.0318195223180497,2.107341359676711,0.7770197194017094,0.6729254767158153,0.2184341463414636,1.9250811006944044,0.6999044648968269,5.6244094627254935,1.8614364868483025e-08,1.4973063443686419
URB1,3,0.5935868487446642,0.2064404468033746,2.875341813758179,0.0040359031973387,0.0004948767561183,2.0068650124400382,0.3420764424853585,0.1420452734974534,3,0,True,"GSE30528,GSE96804,GSE104948",0.0318293919237716,1.047045257780457,0.2732469723076923,0.597359229776654,0.1219791097560962,0.1652085803846894,0.0309097384285719,2.84124550502618,0.0044937703103394,1.4971716581642034
PNO1,3,1.1979016433137724,0.4166687255172346,2.8749497381324907,0.0040409181893141,0.3465088974167784,6.060295789771258,66.9983104888105,0.3613150144625762,3,0,True,"GSE30528,GSE96804,GSE104948",0.0318493071335222,1.7345503309809531,0.6796067357777779,0.557865343003615,0.1247261219512196,1.558855362540449,0.2796121856587312,4.688736410369811,2.7489720755199667e-06,1.4969000110950683
UBA6,3,0.5881127114027552,0.2046454329608056,2.873813028191997,0.0040554896988718,0.0,0.3782818607011226,0.0,0.1412848615682068,3,0,True,"GSE30528,GSE96804,GSE104948",0.0319248149095192,0.5242807405159225,0.157165999059829,0.695166336344514,0.1473379634146336,0.3907984734467322,0.1193506222301579,2.881819110907317,0.003953866453598,1.4958716119661128
MAP3K7,3,1.1753065547308743,0.4090051436304682,2.8735740198728443,0.0040585596136114,0.340475830999567,6.294412307605026,68.22578658243339,0.2598322178772013,3,0,True,"GSE30528,GSE96804,GSE104948",0.0319293324583749,0.3741101299609443,0.1863266933247863,1.6740249080594647,0.3120794512195157,1.4056099946918073,0.2810905090873019,5.921990473499398,3.1806805370582332e-09,1.4958101610933379
PHLDA3,3,1.0224805534534165,0.3560137519090139,2.8720254427551746,0.0040785012938092,0.2202464517819136,4.77503628852368,58.11550155531175,0.2267727929287352,3,0,True,"GSE30528,GSE96804,GSE104948",0.0320467988638866,0.5672261268086461,0.1813991156410256,0.797808814370817,0.1100362560975591,1.9420244807982088,0.388883007047621,4.539472631376308,5.63950994514689e-06,1.4942153454020275
CMAS,3,-1.0605591629457782,0.3693132743311105,-2.871706046490292,0.0040826253401054,0.2553660092565929,5.344905172810689,62.581188340367255,-0.4143128083065368,0,3,True,"GSE30528,GSE96804,GSE104948",0.0320595109580286,-0.5548347443984537,-0.3776204094273503,-1.6678315223266993,-0.5991561463414659,-0.8008788230337089,-0.2661618691507943,-5.641200145959943,1.6886892430407186e-08,1.4940431067432431
SYMPK,3,0.587265679763454,0.2045400124795257,2.871153045530584,0.0040897746415923,0.0,0.3082925266267075,0.0,0.1079292391088387,3,0,True,"GSE30528,GSE96804,GSE104948",0.0320959492118096,0.4149314787506973,0.1442054753760683,0.6845705239532346,0.1033620365853682,0.5286303897024747,0.0762202053650797,2.8158687215210825,0.0048645539865828,1.4935497758807716
CENPA,3,0.5889527585550026,0.2052970579260206,2.868783237834968,0.0041205408163197,0.0,1.0649165879573026,0.0,0.1809720635708034,3,0,True,"GSE30528,GSE96804,GSE104948",0.0322977684573295,0.9133817035158808,0.3476212137948718,0.4123729399832036,0.0631051585365849,0.7315659071233891,0.1321898183809535,2.843050792645545,0.0044683948707103,1.4908274832462247
POLD3,3,-0.9433853914911494,0.3289609570529844,-2.867773124028217,0.004133718402589,0.1728343642254446,4.26980587133393,53.15946297635353,-0.2888023154522126,0,3,True,"GSE30528,GSE96804,GSE104948",0.032381216047715,-0.2554792415000029,-0.1659780822991453,-1.1067917240486624,-0.3302529634146358,-1.4858791858797105,-0.3701759006428569,-4.725096082345742,2.300065792759076e-06,1.4897068457341076
